44,1,89,11,01,2,11,00,2,02,6,3,/,02,1,1,1, ,  ,01,/////,               ,U
44,1,89,11,01,2,12,50,1,01,4,1,/,03,1,1,1, ,  ,01,/////,               ,U
44,1,89,11,07,2,10,00,2,06,7,3,/,03,0,1,1, ,  ,01,/////,               ,
44,1,89,11,08,2,10,00,1,07,5,1,/,01,0,0,1, ,//,01,/////,b-c-d-e-f      ,
44,1,89,11,08,2,10,00,1,07,5,1,/,04,0,0,1, ,//,01,/////,               ,
44,1,89,11,08,2,13,00,1,01,5,1,/,03,3,1,2, ,//,01,/////,               ,
44,1,89,11,10,2,08,05,1,03,1,1,0,05,2,0,2, ,09,01,/////,               ,
44,1,89,11,10,2,08,05,1,04,1,1,0,08,2,0,1, ,09,01,818//,               ,
44,1,89,11,10,2,14,10,1,01,6,5,/,03,1,1,1, ,03,01,/////,               ,
44,1,89,11,11,2,07,18,1,01,/,/,/,08,2,4,1, ,  ,01,803//,               ,
44,1,89,11,12,2,15,40,1,06,1,1,0,08,1,0,1, ,  ,01,811//,               ,
44,1,89,11,12,2,15,55,1,01,1,1,0,04,0,1,1, ,  ,01,/////,               ,
44,1,89,11,23,2,11,10,2,11,6,5,0,01,1,1,1, ,05,01,/////,b-c-d-e-f      ,
44,1,89,11,23,2,12,05,2,07,6,5,0,04,2,1,2, ,04,01,/////,               ,
44,1,89,11,23,2,12,05,2,02,6,5,0,05,1,1,1, ,04,01,/////,               ,
44,1,89,11,23,2,12,35,2,03,6,3,0,11,0,1,1, ,03,01,/////,               ,
44,5,89,11,24,2,22,00,/,06,0,0,/,08,1,0,1, ,01,01,812//,               ,
44,1,89,11,25,2,09,30,/,03,0,0,8,10,2,0,2, ,  ,01,80402,               ,
44,1,89,12,10,2,09,20,1,02,2,1,0,03,1,0,1, ,21,01,/////,               ,
44,1,89,12,17,2,11,45,2,03,4,1,0,01,0,0,1, ,  ,01,/////,b-c-d          ,
44,1,89,12,17,2,11,45,2,03,4,1,0,02,0,0,1, ,  ,01,/////,               ,
44,1,89,12,18,2,11,30,1,01,7,3,/,03,0,1,1, ,05,01,/////,               ,
44,1,89,12,26,2,12,45,2,10,8,3,0,01,1,1,1, ,//,01,/////,b-c-d-e-f      ,
44,1,89,12,26,2,12,45,2,10,8,3,0,04,2,1,2, ,//,01,/////,               ,
44,1,89,12,26,2,13,10,2,07,8,3,0,05,2,1,1, ,//,01,/////,               ,
44,1,89,12,27,2,09,40,2,33,6,3,0,01,1,1,1, ,//,01,/////,b-c-d-e-f      ,
44,1,89,12,27,2,10,15,2,13,6,3,0,04,0,1,1, ,//,01,/////,               ,
44,1,89,12,27,2,13,10,2,07,6,3,0,08,0,0,1, ,//,01,817//,               ,
44,1,90,01,04,2,09,05,2,03,8,3,0,08,2,0,1, ,  ,01,805//,               ,
44,1,90,01,04,2,09,20,2,22,8,3,0,01,1,1,1, ,  ,01,/////,b-c-d-e-f      ,
44,1,90,01,04,2,10,15,2,16,8,3,0,05,2,1,1, ,  ,01,/////,               ,
44,1,90,01,24,2,13,05,2,02,6,3,8,01,2,1,1, ,03,01,/////,b-c-d-e-f      ,
44,1,90,02,03,2,12,00,2,02,8,3,4,01,0,0,1, ,13,01,/////,c-d-e          ,
44,2,90,02,04,2,20,15,1,12,6,3,0,01,2,0,2, ,//,01,/////,               ,
44,2,90,02,09,0,23,30,1,03,8,1,0,01,0,0,2, ,28,04,/////,               ,
44,1,90,02,11,1,15,40,1,00,3,3,/,01,0,0,1, ,  ,04,/////,c-d            ,Hînow
44,1,90,02,12,2,16,30,2,01,7,3,8,03,1,4,1, ,  ,01,/////,               ,
44,1,90,02,24,0,15,30,2,01,8,3,0,04,1,0,1, ,26,04,/////,               ,
44,1,90,02,25,1,11,30,1,10,8,1,0,01,1,1,1, ,06,04,/////,c-d-e          ,Hînow
44,1,90,03,09,2,16,20,2,02,6,5,/,01,1,4,1, ,  ,01,/////,d              ,
44,1,90,03,19,2,12,40,2,03,6,5,0,01,1,0,1, ,  ,01,/////,a-b-c-d-e-f-g  ,
44,1,90,03,28,1,11,00,2,01,8,3,0,01,2,0,1, ,//,04,/////,c-d-e          ,Wittenberge
44,1,90,03,28,1,11,00,2,01,8,3,0,05,2,0,1, ,//,04,/////,               ,Wittenberge
44,1,90,03,30,1,17,40,1,01,3,1,0,03,0,0,1, ,//,08,/////,               ,Dresden
44,1,90,04,11,2,10,45,2,01,3,6,2,01,2,4,1, ,01,01,/////,a-b-c-d        ,
44,1,90,04,17,2,06,10,2,13,8,3,0,01,1,1,1, ,03,01,/////,a-b-c-d-e      ,
44,1,90,04,18,0,14,50,1,01,4,1,8,01,1,0,1, ,//,04,/////,c-d-e          ,
44,1,90,04,20,1,09,00,2,03,8,3,/,01,1,0,1, ,10,04,/////,c-d-e          ,Hînow
44,1,90,04,26,2,10,30,1,04,7,5,0,01,3,1,1, ,11,01,/////,b-c-d-e-f-g    ,
44,1,90,04,26,2,14,40,2,21,8,3,2,01,1,1,1, ,06,01,/////,a-b-c-d-e-f-g-h,
44,1,90,04,26,2,16,00,2,01,8,3,2,02,3,4,2, ,05,01,/////,               ,
44,1,90,04,26,2,16,40,2,01,8,3,2,03,1,1,1, ,04,01,/////,               ,
44,1,90,04,26,2,17,00,2,06,8,3,0,11,2,5,1, ,04,01,/////,               ,
44,1,90,04,26,2,17,15,2,01,8,3,0,10,1,0,2, ,04,01,81203,               ,
44,1,90,05,19,2,08,25,1,02,8,1,5,01,1,1,1, ,  ,01,/////,a-b-c-d-e      ,kE
44,1,90,05,19,2,08,45,1,01,8,1,5,07,2,1,1, ,  ,01,/////,d              ,kE
44,1,90,05,29,2,14,40,2,03,3,2,5,01,1,1,1, ,  ,01,/////,d-e            ,
44,1,90,05,29,2,18,40,1,02,2,4,5,03,2,4,2, ,  ,01,/////,               ,
44,1,90,05,29,2,19,45,1,01,2,1,0,08,0,0,1, ,  ,01,805//,               ,
44,1,90,05,29,2,20,10,1,01,2,1,0,05,2,4,1, ,  ,01,/////,               ,
44,1,90,06,01,0,18,40,1,00,7,5,/,01,2,1,1, ,21,04,/////,               ,kE
44,1,90,06,01,0,18,40,1,00,7,5,/,02,2,1,1, ,21,04,/////,               ,kE
44,1,90,06,02,1,12,05,2,04,7,3,5,01,1,0,2, ,04,04,/////,               ,Hînow
44,1,90,06,03,1,12,30,1,01,3,1,5,01,1,1,1, ,  ,04,/////,d              ,Hînow
44,1,90,06,06,2,07,00,2,19,8,3,7,01,1,0,1, ,//,01,/////,b-c-d-e-f      ,U
44,1,90,06,20,0,08,40,1,02,8,1,0,01,1,0,1, ,12,04,/////,c-d-e-f        ,
44,1,90,06,26,2,16,50,1,01,6,1,5,01,0,1,1, ,20,01,/////,d-e-f          ,
44,1,90,06,26,2,17,10,1,06,6,1,5,02,1,3,1, ,20,01,/////,               ,kE
44,1,90,06,26,2,19,00,1,02,5,5,5,03,1,1,1, ,18,01,/////,               ,kE
44,1,90,06,30,2,15,30,2,02,8,3,7,01,0,0,1, ,22,01,/////,a-b-c-d-e      ,kE
44,1,90,07,06,2,16,20,2,03,8,3,2,01,1,1,1, ,00,01,/////,c-d-e-f        ,
44,1,90,07,16,0,12,20,2,09,7,3,0,01,3,1,2, ,  ,04,/////,               ,
44,1,90,07,22,1,03,10,/,00,0,0,7,01,1,1,1, ,  ,34,/////,g-h-a          ,Flugzeug
44,1,90,07,26,1,12,30,1,00,/,/,/,01,0,1,1, ,  ,34,/////,c-d            ,Ilomantsi
44,1,90,07,27,1,07,05,2,01,7,3,0,01,1,1,1, ,16,34,/////,b-c-d-e-f      ,Helsinki
